,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
261,1.2755581378936767,0.050517976778770034,0.042238378524780275,0.00160149932367965,128.99850670106474,0.019499623402038667,52,28,10,"{'classifier__l2_regularization': 128.99850670106474, 'classifier__learning_rate': 0.019499623402038667, 'classifier__max_bins': 52, 'classifier__max_leaf_nodes': 28, 'classifier__min_samples_leaf': 10}",0.8431827487375461,0.8475293475293475,0.8506688506688507,0.8442533442533443,0.8465738465738466,0.846441627552587,0.002625981980934667,125
262,1.8734899044036866,0.3147910909918896,0.03446979522705078,0.004567977453173518,0.009254363335191062,0.20424961623783713,6,194,18,"{'classifier__l2_regularization': 0.009254363335191062, 'classifier__learning_rate': 0.20424961623783713, 'classifier__max_bins': 6, 'classifier__max_leaf_nodes': 194, 'classifier__min_samples_leaf': 18}",0.8259860788863109,0.8271908271908271,0.8312858312858313,0.8266448266448266,0.8273273273273273,0.8276869782670246,0.0018604513671028008,195
263,1.3083574771881104,0.0701738175283279,0.03560328483581543,0.006839055502163026,472.1503170820467,0.030876911564488005,16,27,6,"{'classifier__l2_regularization': 472.1503170820467, 'classifier__learning_rate': 0.030876911564488005, 'classifier__max_bins': 16, 'classifier__max_leaf_nodes': 27, 'classifier__min_samples_leaf': 6}",0.8343114507984168,0.8381108381108381,0.8364728364728364,0.8338793338793339,0.8351078351078352,0.835576458873852,0.0015444518657981778,175
264,5.576376676559448,0.11335183389626612,0.04308209419250488,0.007771684241588453,0.002797246694201943,0.00640278858316592,5,174,3,"{'classifier__l2_regularization': 0.002797246694201943, 'classifier__learning_rate': 0.00640278858316592, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 174, 'classifier__min_samples_leaf': 3}",0.7899549611027705,0.7903357903357904,0.7925197925197925,0.7891072891072891,0.7937482937482937,0.7911332253627872,0.001725675412226594,301
265,0.3560272216796875,0.02540189262402024,0.034490537643432614,0.010511306149437393,0.02007521136103565,0.13736470479411472,2,3,23,"{'classifier__l2_regularization': 0.02007521136103565, 'classifier__learning_rate': 0.13736470479411472, 'classifier__max_bins': 2, 'classifier__max_leaf_nodes': 3, 'classifier__min_samples_leaf': 23}",0.8045584823256449,0.8013923013923014,0.7998907998907999,0.7955227955227955,0.8022113022113022,0.8007151362685688,0.003003608061361146,274
266,1.6401917934417725,0.3771375030576319,0.03113079071044922,0.004655194408974064,314.5251213819839,1.2633515233047339,5,164,3,"{'classifier__l2_regularization': 314.5251213819839, 'classifier__learning_rate': 1.2633515233047339, 'classifier__max_bins': 5, 'classifier__max_leaf_nodes': 164, 'classifier__min_samples_leaf': 3}",0.8300805240889859,0.8301938301938302,0.8306033306033306,0.8230958230958231,0.8297843297843298,0.82875156755326,0.002840046358269267,192
267,0.26597094535827637,0.027831994541569736,0.029262256622314454,0.008003191928786998,6.402596651155117e-06,2.3282427029647415,217,215,4,"{'classifier__l2_regularization': 6.402596651155117e-06, 'classifier__learning_rate': 2.3282427029647415, 'classifier__max_bins': 217, 'classifier__max_leaf_nodes': 215, 'classifier__min_samples_leaf': 4}",0.82011737409581,0.8105378105378105,0.8008463008463008,0.8125853125853126,0.8108108108108109,0.8109795217752088,0.006147920750298285,227
268,0.5114534378051758,0.08383086125142282,0.04541239738464355,0.0035918147470833475,0.25778982836830217,0.24306240377817112,8,6,48,"{'classifier__l2_regularization': 0.25778982836830217, 'classifier__learning_rate': 0.24306240377817112, 'classifier__max_bins': 8, 'classifier__max_leaf_nodes': 6, 'classifier__min_samples_leaf': 48}",0.844001637778081,0.8498498498498499,0.8458913458913458,0.8452088452088452,0.8432978432978433,0.845649904405193,0.0022865407615335074,128
269,0.14982528686523439,0.005554461881120701,0.03007640838623047,0.0020278871810557155,32.53434180809499,4.566944468483145,35,8,6,"{'classifier__l2_regularization': 32.53434180809499, 'classifier__learning_rate': 4.566944468483145, 'classifier__max_bins': 35, 'classifier__max_leaf_nodes': 8, 'classifier__min_samples_leaf': 6}",0.7571993994813703,0.7646737646737647,0.7586677586677587,0.7567567567567568,0.7530712530712531,0.7580737865301808,0.0037798670754117213,430
270,0.26333065032958985,0.04648835149146567,0.028021526336669923,0.006201037042591745,1.8996105800626732e-05,0.5396043986711844,53,9,8,"{'classifier__l2_regularization': 1.8996105800626732e-05, 'classifier__learning_rate': 0.5396043986711844, 'classifier__max_bins': 53, 'classifier__max_leaf_nodes': 9, 'classifier__min_samples_leaf': 8}",0.8560120103725946,0.8584493584493584,0.8569478569478569,0.853944853944854,0.8569478569478569,0.8564603873325041,0.0014805545905521651,54
